anime_id,title,type,score,members,favorites,genres,themes,demographics,studios
38137,Zhu Zhu Xia: Zhong Ji Jue Zhan,movie,,230,0,['Sci-Fi'],['Super Power'],['Kids'],[]
38194,Aika-chan no Chikyuu,ova,,230,0,[],[],['Kids'],[]
38931,Green Co-Op CMs,special,,230,0,"['Fantasy', 'Slice of Life']",[],[],[]
42601,Opette,special,,230,0,['Avant Garde'],['Music'],[],[]
49277,Jiu Jiu Ba Shi Yi,ona,,230,0,"['Adventure', 'Fantasy']",[],[],[]
44167,Meng Li Ren,tv,,229,1,['Drama'],[],[],[]
25617,Genki Genki Non-tan: Deka Deka Arigatou,ova,,229,0,[],['Music'],['Kids'],[]
28113,Ooi! Adacchii!,ova,,229,0,[],['Historical'],['Kids'],['Mushi Production']
32253,Ama Gli Animali,movie,,229,0,[],[],['Kids'],[]
34744,Kumo no Gakkou,movie,,229,0,"['Drama', 'Slice of Life']",[],[],[]
36819,Kaitou Yumenosuke,music,,229,0,[],['Music'],['Kids'],[]
38623,Aware! Meisaku-kun: Q&A Corner,ona,,229,0,['Comedy'],"['Parody', 'School']",['Kids'],[]
39385,Replicant,music,,229,0,"['Romance', 'Slice of Life']",['Music'],[],[]
42170,Mottainai Baasan,ona,,229,0,['Slice of Life'],[],[],['LIDENFILMS']
52597,Si Wuxie,ona,,229,0,"['Fantasy', 'Slice of Life']",[],[],[]
37942,Hello Cocomong,tv,,228,1,[],['Music'],['Kids'],[]
48290,Aerover: Pinigseuui Buhwal,tv,,228,1,"['Action', 'Comedy', 'Sports']",[],[],[]
18321,Kkomaeosa Ttori,movie,,228,0,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Historical'],[],[]
26119,Iwata Kunchi no Obaachan,ova,,228,0,['Drama'],['Historical'],['Kids'],['Toei Animation']
29403,Oni Keibu Anpan,special,,228,0,[],['Detective'],['Kids'],[]
32738,Calbee Hitokuchi Gekijou,special,,228,0,"['Comedy', 'Slice of Life']",[],[],[]
33982,Ishiyama-dera Digital Engi Emaki,special,,228,0,[],['Historical'],[],[]
34919,Kekkon wo Iwau Usagi to Tora,special,,228,0,['Comedy'],['Parody'],[],[]
36161,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon",movie,,228,0,['Sci-Fi'],['Martial Arts'],['Kids'],[]
36387,Yasashii Kaze,music,,228,0,[],['Music'],['Kids'],[]
41489,It's Marey O'Clock Now!,movie,,228,0,['Avant Garde'],[],[],[]
48970,Uranof,movie,,228,0,['Avant Garde'],[],[],[]
52648,Shounen Sunday CM: MÄR,special,,228,0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Isekai'],['Shounen'],[]
54674,Eternity,movie,,228,0,['Avant Garde'],[],[],['Mirai Film']
36036,Running Man,tv,,227,6,"['Action', 'Adventure']",[],['Kids'],[]
55305,Bastions,ona,,227,1,"['Action', 'Comedy']","['Music', 'Super Power']",[],[]
35641,Huan Bian Jingling: Dangao Tianxin,tv,,227,0,"['Adventure', 'Comedy']",[],['Kids'],['Alpha Animation']
35985,Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima,ona,,227,0,"['Comedy', 'Slice of Life']",[],[],[]
38326,Totan Yane no Waltz,music,,227,0,[],['Music'],['Kids'],[]
39827,Sore Ike! Anpanman no Hiragana Asobi: Hajimete no AIUEO,ova,,227,0,['Fantasy'],['Educational'],['Kids'],[]
40570,The Peak,ona,,227,0,['Fantasy'],[],['Kids'],['Marza Animation Planet']
54062,Aria the Avvenire Sound Novel,special,,226,1,"['Fantasy', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],['Shounen'],['TYO Animations']
34592,Fushigi Naido,movie,,226,0,['Fantasy'],['Historical'],['Kids'],[]
35270,Perestroika,ova,,226,0,['Comedy'],[],[],[]
37640,Kaishain vs. Credit Card Kachou: CreCar no Rule Shitteru kai?,ona,,226,0,['Comedy'],[],[],[]
38571,Tobidase! Dokan-kun,tv,,226,0,['Comedy'],['Mecha'],[],['DLE']
39994,Tanabata no Oto,music,,226,0,[],"['Music', 'School']",[],[]
36401,Kozou no Koushin,music,,225,1,[],['Music'],['Kids'],[]
9902,Hyper ERT,tv,,225,0,[],[],['Kids'],[]
11713,Suisenzuki no Yokka,special,,225,0,['Fantasy'],[],['Kids'],[]
27851,Ushiro no Seki no Ochiai-kun,ova,,225,0,[],['School'],['Kids'],['Toei Animation']
29425,Teach,tv,,225,0,['Adventure'],['Music'],['Kids'],[]
30024,SOS Kochira Chikyuu,movie,,225,0,['Drama'],[],['Kids'],[]
32796,Shenmi Shijie Lixian Ji,movie,,225,0,"['Adventure', 'Comedy', 'Fantasy']",[],[],[]
33854,KoSys! Lite,ona,,225,0,"['Comedy', 'Slice of Life']",[],[],[]
34259,"Chotto Ugoku!? ""Futeneko""",ova,,225,0,['Comedy'],['Pets'],[],[]
36396,Ima demo Senchou to Yobarete Iru Senchou no Yoru,music,,225,0,[],['Music'],['Kids'],[]
38738,Kensaku to Enjin no Christmas,ona,,225,0,[],[],['Kids'],[]
41054,High & Low: G-Sword (Special),special,,225,0,['Comedy'],['Parody'],[],[]
41609,Himitsukessha Taka no Tsume Six: Shimane wa Yatsura Da,ova,,225,0,['Comedy'],"['Parody', 'Super Power']",[],['DLE']
42179,Lalalacoco II,tv,,225,0,"['Comedy', 'Slice of Life']",[],['Kids'],['Studio Comet']
29423,En En Nikoli,special,,224,1,['Adventure'],['Music'],['Kids'],[]
31694,Gakken no Zunou Kaihatsu Video,ova,,224,0,[],"['Educational', 'Music']",['Kids'],[]
32907,Susume! Shinji-kun,music,,224,0,[],['Music'],['Kids'],[]
34426,Union Union,special,,224,0,[],[],['Kids'],['Decovocal']
35496,Yuurei Yashiki,special,,224,0,['Horror'],[],[],[]
37020,Woo to Wah,ona,,224,0,['Comedy'],[],[],['dwarf']
38048,Oshiete♡Namie-sensei!,ona,,224,0,[],['School'],[],[]
38538,Huoli Shaonian Wang zhi Chuanqi Zaixian: Xuji,tv,,224,0,"['Adventure', 'Fantasy']",['Strategy Game'],['Kids'],[]
38911,Zhi Duoduo Qihuan Xingkong Zhi Lu,ona,,224,0,[],['Space'],['Kids'],[]
48749,Chao Shen Xueyuan: Shen yu Shen,ona,,224,0,"['Action', 'Sci-Fi']",[],[],['Transcendence Picture']
50052,Neko Jockey 2nd Season,tv,,223,2,['Comedy'],[],['Kids'],['DLE']
37326,Japan World Cup,ova,,223,1,['Comedy'],['Parody'],[],[]
56182,Urahara,,,223,1,[],[],[],[]
34458,Ousama to Nightingale,movie,,223,0,['Fantasy'],[],['Kids'],[]
37414,Stereo,music,,223,0,[],['Music'],[],[]
38568,Susume! Dokan-kun,tv,,223,0,['Comedy'],['Mecha'],[],['DLE']
34722,Shiseido HG Super Hard,special,,222,1,['Comedy'],[],[],['Polygon Pictures']
35104,Christmas Carol,ova,,222,1,['Supernatural'],[],['Kids'],[]
29499,Hasu no Yousei: Bonyo Bonyo,special,,222,0,['Fantasy'],[],['Kids'],[]
30530,Fuusen Shoujo Temple-chan Movie,movie,,222,0,"['Adventure', 'Comedy']",['Music'],['Kids'],['Tatsunoko Production']
50526,Megaton-kyuu Musashi Pilot,ona,,222,0,"['Action', 'Sci-Fi']",['Mecha'],[],['OLM']
29733,"Sayonara, Midori ga ike: Tobe! Tako Glider!!",ova,,221,1,['Adventure'],[],['Kids'],[]
35912,Qingwa Wangguo,movie,,221,1,"['Adventure', 'Sports']",[],['Kids'],[]
26307,"Yume, Sora Takaku",ova,,221,0,['Drama'],[],['Kids'],[]
27845,Juupiki no Kaeru,ova,,221,0,[],[],['Kids'],['Toei Animation']
30057,Mabeobsa-ui Adeul Cory,tv,,221,0,"['Adventure', 'Comedy', 'Fantasy']",[],[],[]
35669,Saraba Jamaica,music,,221,0,[],['Music'],['Kids'],[]
36734,(a long day of) Mr. Calpaccio,movie,,221,0,['Avant Garde'],[],[],[]
37010,Boku to Sakana no Monogatari,music,,221,0,[],['Music'],['Kids'],[]
37073,Soratobu Penguin,music,,221,0,['Romance'],['Music'],['Kids'],[]
37941,Naengjang-go Nala Cocomong,tv,,221,0,[],[],['Kids'],['Olive Studio']
39354,Chibi Maruko-chan no Koutsuu Anzen,ova,,221,0,[],['Educational'],['Kids'],[]
40299,Gokiburi-chan,tv,,221,0,[],[],['Kids'],[]
52076,Akikan no Tuna,tv,,221,0,['Comedy'],[],['Kids'],['dwarf']
53010,Ekaki Uta,music,,221,0,[],['Music'],[],[]
53084,Momoiro Sisters: Idol Densetsu Momoko!?,special,,221,0,['Comedy'],['Idols (Female)'],[],['Studio Deen']
36398,Na mo Nai Hana no Youni,music,,220,1,[],"['Music', 'Pets']",['Kids'],[]
26099,Hidamari no Ie,ova,,220,0,['Drama'],[],['Kids'],['Toei Animation']
27839,Ticonderonga no Iru Umi,ova,,220,0,['Drama'],['Historical'],['Kids'],[]
29709,Introspection,movie,,220,0,['Avant Garde'],[],[],[]
29743,Buonomo,ona,,220,0,['Slice of Life'],[],[],[]
33823,Genbaku Dome Monogatari,ova,,220,0,['Drama'],['Historical'],[],[]
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",special,,220,0,['Comedy'],[],[],[]
35229,Mr. Men Little Miss,ona,,220,0,[],[],['Kids'],['Sanrio']
36374,Flamingo Waltz,music,,220,0,[],['Music'],['Kids'],[]
37603,Sayonara no Kawari ni 2013,music,,220,0,[],['Music'],[],[]
40316,Phantomi: Mini Anime,ona,,220,0,[],[],['Shoujo'],[]
40527,Smile,music,,220,0,[],['Music'],['Kids'],[]
40562,Otanjoubi Omedetou,music,,220,0,[],['Music'],['Kids'],[]
53534,i☆Ris the Movie: Full Energy!!,movie,,220,0,[],[],[],[]
55279,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 5th Season,ona,,220,0,"['Boys Love', 'Fantasy']",['Isekai'],[],['AQUA ARIS']
52769,Xiong Shi Shaonian,movie,,219,3,"['Comedy', 'Drama', 'Fantasy']",[],[],[]
35365,Kkoma Sinseon Tao 2,tv,,219,1,[],[],['Kids'],[]
40479,Karrimor Mountain Club 2,ona,,219,1,"['Adventure', 'Slice of Life']",[],[],[]
53055,Jian Yu Yuanzheng: Insomnia De Naxie Shier,ona,,219,1,"['Comedy', 'Fantasy']",['Video Game'],[],[]
26257,Nidoto Touranai Tabibito,ova,,219,0,['Drama'],[],['Kids'],[]
32073,Otoshidama,music,,219,0,[],['Music'],['Kids'],[]
32166,Obaachan no Takaramono,music,,219,0,[],['Music'],['Kids'],[]
32310,"Letchu, Getchu, Saru Getchu Episode 0",special,,219,0,['Comedy'],[],[],[]
33174,Nori P-chan,ova,,219,0,['Slice of Life'],[],['Kids'],[]
34078,Ukkari Pénélope (2013),tv,,219,0,['Slice of Life'],[],['Kids'],[]
34666,Kemy,tv,,219,0,[],[],['Kids'],[]
37454,Mizu no Yume,movie,,219,0,[],['Historical'],[],[]
42397,Benkai to Ushiwakamaru,movie,,219,0,['Comedy'],"['Historical', 'Samurai']",[],['Tezuka Productions']
42667,Mouseman: Ai no Katamari,movie,,219,0,"['Drama', 'Romance', 'Sci-Fi']",[],[],['Studio Kingyoiro']
52644,Shounen Sunday CM: Ueki no Housoku,special,,219,0,"['Action', 'Comedy', 'Supernatural']",['Super Power'],['Shounen'],[]
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,ova,,218,1,['Supernatural'],[],['Kids'],[]
47634,Kamen Senshi Lavithunder CM,special,,218,1,['Action'],[],[],[]
53514,Oshiri Tantei 7th Season,tv,,218,1,"['Comedy', 'Fantasy', 'Mystery']",[],['Kids'],['Toei Animation']
35419,Jitensha ni Notte.,music,,218,0,[],['Music'],[],[]
37072,Naite Ita Onnanoko,music,,218,0,[],['Music'],['Kids'],[]
37335,Nara-shi x Inoue Ryou,special,,218,0,['Comedy'],['Music'],[],[]
38478,"Caribadix ""Renai Revolution 21"" Cover MV",music,,218,0,[],['Music'],[],[]
38502,Mizu no Naka no Suisougaku,music,,218,0,['Avant Garde'],['Music'],[],['Saigo no Shudan']
38640,Tug-Tug,movie,,218,0,[],[],[],[]
39344,Kobo-chan Special,special,,218,0,"['Comedy', 'Slice of Life']",['School'],['Kids'],[]
39374,Muumin to Koutsuu Anzen,ova,,218,0,['Fantasy'],['Educational'],['Kids'],[]
41813,Kaijuu Step Wandabada 2nd Season,tv,,218,0,['Comedy'],[],['Kids'],['Usagi Ou']
42358,Real Koke-kun,ona,,218,0,['Comedy'],[],[],[]
52421,Roly Poly Peoples,ona,,218,0,['Comedy'],['Anthropomorphic'],[],['Lesprit']
55195,Mamekichi Mameko NEET no Nichijou 2nd Season,tv,,218,0,['Comedy'],[],[],['Tezuka Productions']
42278,The Third Eye,movie,,217,3,['Avant Garde'],[],[],[]
41412,Corocoro Coronya,ona,,217,2,[],[],['Kids'],[]
41522,Washimo 8th Season,tv,,217,1,"['Comedy', 'Sci-Fi', 'Slice of Life']",['School'],['Kids'],[]
26113,Yooidon!,ova,,217,0,['Drama'],[],['Kids'],['Toei Animation']
26223,Shin-chan ga Naita!,ova,,217,0,['Drama'],[],['Kids'],[]
33059,Hawaiian Rock'n Roll,music,,217,0,[],['Music'],['Kids'],[]
37420,Mori no Kokoro-Koro,special,,217,0,['Fantasy'],[],[],[]
39245,Shinkaigyo no March,music,,217,0,[],['Music'],['Kids'],[]
39900,Haru Natsu,music,,217,0,['Slice of Life'],['Music'],['Kids'],[]
49367,Otona ni Natta Alice,music,,217,0,"['Avant Garde', 'Fantasy']",['Music'],[],[]
36057,Eto wa Merry-Go-Round,music,,216,1,[],['Music'],['Kids'],[]
16752,Haedori Daemoheom,movie,,216,0,"['Adventure', 'Drama']",['Military'],[],[]
27841,Karasu no Panya-san/Dorobou Gakkou,ova,,216,0,[],[],['Kids'],['Toei Animation']
28887,Setsuzoku Muyou,tv,,216,0,['Comedy'],[],[],[]
29379,Form of Stress,movie,,216,0,[],['Mecha'],[],[]
30200,Piyo no Ongaeshi,music,,216,0,[],['Music'],['Kids'],[]
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,ova,,216,0,[],"['Educational', 'Historical']",['Kids'],[]
34164,Tsubuyaki-tai Specials,special,,216,0,['Comedy'],[],[],[]
35060,Nihon no Obake-banashi,ova,,216,0,['Horror'],[],['Kids'],[]
35588,Watashi to Kotori to Suzu to,music,,216,0,[],['Music'],['Kids'],[]
39919,Nakanaide,music,,216,0,[],['Music'],['Kids'],[]
48335,Canimals,tv,,216,0,['Comedy'],[],['Kids'],[]
49598,Rich Keikan Cash!,ona,,216,0,['Comedy'],['Detective'],['Kids'],[]
35913,Qingwa Wangguo: Bingdong Da Maoxian,movie,,215,1,['Adventure'],[],['Kids'],[]
26289,Hage,ova,,215,0,['Drama'],['School'],['Kids'],[]
33842,Fushigi no Yappo Shima: Pukipuki to Poi,tv,,215,0,[],[],['Kids'],[]
34163,Tsubuyaki-tai,ona,,215,0,['Comedy'],[],[],[]
35177,Kyoro-chan no Koutsuu Anzen,ova,,215,0,[],['Educational'],['Kids'],[]
36613,Biju Tune!,music,,215,0,[],['Music'],[],[]
36809,Tanjoubi no Chachacha,music,,215,0,[],['Music'],['Kids'],[]
39372,Nintama Rantarou no Koutsuu Anzen,ova,,215,0,[],"['Educational', 'Martial Arts']",['Kids'],[]
40495,Tayo-ui Gonglyong Adventure,special,,215,0,[],"['Historical', 'Racing']",['Kids'],[]
41617,Shounen Sunday CM: Joujuu Senjin!! Mushibugyou,special,,215,0,['Action'],[],['Shounen'],"['Production I.G', 'TOHO animation']"
42853,Kotobadori,music,,215,0,['Fantasy'],['Music'],['Kids'],[]
52228,DEathMAtCH: Real ni Koishiteru,special,,215,0,"['Action', 'Comedy', 'Sci-Fi']",[],[],['Orange']
35530,Mayuge Dance,music,,214,0,[],['Music'],['Kids'],['Oddjob']
36851,Bousai Keihatsu Douga,ona,,214,0,['Slice of Life'],['Educational'],[],[]
37071,Hoshizora no Orgel,music,,214,0,[],"['Music', 'Space']",['Kids'],[]
38090,Onnanoko dake ga Wakaru Uta: Only Girls Get It,music,,214,0,['Slice of Life'],['Music'],[],[]
39036,Inuwari-san,special,,214,0,['Comedy'],[],[],['Anon Pictures']
40030,Tayo-ui Jangnangam Adventure,special,,214,0,['Adventure'],['Racing'],['Kids'],[]
41673,Oshiri no Yama wa Everest,music,,214,0,[],['Music'],['Kids'],[]
48544,Ikinuke! Bakusou! Kusohamu-chan!,ona,,214,0,"['Comedy', 'Slice of Life']",[],[],[]
48968,"Popping, Mixing",movie,,214,0,['Avant Garde'],[],[],[]
52223,Gakitabi!: Seishun Oshiro-hen,ona,,214,0,[],"['Educational', 'Historical']",[],[]
52812,Salad Viking PV,ona,,214,0,"['Action', 'Comedy', 'Sci-Fi']",[],['Shounen'],[]
54352,"Kyou, Watashi no Monogatari ga Hashirimasu.",ona,,214,0,"['Slice of Life', 'Sports']",['Racing'],[],['Studio Colorido']
26261,Tabi no Kisetsu,ova,,213,1,['Drama'],[],['Kids'],[]
34693,"Saa, Ketatamashiki Kono Hibi ni",special,,213,0,['Slice of Life'],[],[],[]
36079,Parasol Life,music,,213,0,[],['Music'],[],[]
36572,Neko Neko Gong Show,ona,,213,0,[],[],['Kids'],['dwarf']
37194,Arigatou,music,,213,0,[],['Music'],['Kids'],[]
37875,KakoPad: Nagaoka Hanabi Monogatari,ona,,213,0,['Sci-Fi'],['Historical'],['Kids'],[]
39911,Yume no Mahou,music,,213,0,[],['Music'],['Kids'],[]
42042,Ojisan to Sakana,special,,213,0,['Comedy'],[],[],['Liberty Animation Studio']
42276,Rain: Memory of Cloud. 1,movie,,213,0,['Avant Garde'],[],[],[]
42967,Fei Zhi Baike,ona,,213,0,['Comedy'],[],[],[]
48628,Yuusei Koukou Tenmon-bu,ona,,213,0,"['Comedy', 'Slice of Life']",['School'],[],['AQUA ARIS']
49078,Xi Yangyang Yu Hui Tailang: Kuang Chu Shengli,tv,,213,0,"['Comedy', 'Sports']",[],['Kids'],[]
18317,Dodani,movie,,212,1,['Drama'],['School'],[],[]
37419,Kyushu Love Milk Club,special,,212,1,['Slice of Life'],[],[],[]
29851,Nekoronde Mite ne.,ona,,212,0,['Comedy'],[],[],[]
33938,Koiwai Junsui Kajuu: Bokura Junsui-hen,special,,212,0,[],['Music'],[],[]
35095,Hiroshima no Enoki,ova,,212,0,['Drama'],['Historical'],[],[]
36349,Gum Shaara,music,,212,0,[],['Music'],['Kids'],['Three-d']
36383,Mama no Earring,music,,212,0,[],['Music'],['Kids'],[]
38398,Din Dong Specials,ona,,212,0,['Comedy'],['Parody'],[],[]
38537,Huoli Shaonian Wang zhi You Quan Yingxiong,tv,,212,0,[],"['Strategy Game', 'Super Power']",['Kids'],[]
40440,Xiong Chumo: Yuanshi Shidai,movie,,212,0,"['Adventure', 'Comedy']",[],[],[]
40603,My Boy,music,,212,0,['Romance'],['Music'],['Kids'],[]
42061,Ichiman,ona,,212,0,['Comedy'],[],[],[]
44587,Nemurenai Yoru no Tsuki,movie,,212,0,"['Adventure', 'Fantasy']",[],[],['Tecarat']
48420,Nu ta,movie,,212,0,"['Avant Garde', 'Fantasy']",[],[],[]
49814,He Nü'er De Richang,ona,,212,0,"['Comedy', 'Slice of Life']",[],['Kids'],['TrioPen Studio']
52257,Wo Cong Zhu Tian Wan Jie Guilai,ona,,212,0,"['Action', 'Fantasy']",['Martial Arts'],[],[]
53762,#Compass 2.0: Sentou Setsuri Kaiseki System,,,211,1,[],[],[],[]
53936,Sumikko Gurashi Movie 3: Tsugihagi koujou no fushigina kou,movie,,211,1,['Comedy'],[],[],['Fanworks']
22845,Suzu 3 Tarou,ona,,211,0,['Comedy'],[],['Kids'],[]
30944,Muku Hatojuu no Meiken Monogatari,ova,,211,0,"['Adventure', 'Drama']",[],['Kids'],[]
34697,Shinmai,special,,211,0,"['Comedy', 'Slice of Life']",[],[],[]
35106,Ninja Tamamaru,tv,,211,0,[],['Martial Arts'],['Kids'],[]
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,tv,,211,0,[],['Martial Arts'],['Kids'],[]
36376,Hedler no Yama,music,,211,0,[],['Music'],['Kids'],[]
39330,Moonflowers,music,,211,0,[],['Music'],[],[]
42208,Oshiri Mae Man,ona,,211,0,['Comedy'],['Super Power'],[],[]
42888,Akai Hoshi Aoi Hoshi: Tenmon Carat no Hoshi kara,music,,211,0,[],['Music'],['Kids'],[]
45571,G.R.M.,movie,,211,0,"['Fantasy', 'Sci-Fi']",[],[],['Production I.G']
51821,Shu Ling Ji 3,ona,,211,0,"['Action', 'Fantasy', 'Romance']",['Martial Arts'],[],[]
53014,Kimi no Suki ni Deaou.,special,,211,0,['Romance'],[],[],['Liberty Animation Studio']
53883,Jokaku Gattai OSHIROBOTS,ona,,211,0,['Action'],['Mecha'],[],[]
45582,Ficfyon7,movie,,210,1,['Avant Garde'],['Psychological'],[],[]
18301,Kkureogi Balmyeongwang,movie,,210,0,"['Action', 'Sci-Fi']",['Mecha'],[],[]
27389,"Oretachi, Tomodachi!",ova,,210,0,['Fantasy'],[],['Kids'],[]
34091,Norasco Specials,special,,210,0,"['Comedy', 'Slice of Life']",[],[],['Kachidoki Studio']
34698,No Shiba no Shiba,special,,210,0,"['Comedy', 'Supernatural']",['School'],[],[]
35037,Pokopon no Satogaeri,ova,,210,0,[],[],['Kids'],[]
35577,Gerotan,ona,,210,0,['Comedy'],[],[],[]
36151,Gohan Suki,ona,,210,0,['Slice of Life'],[],[],[]
37943,Cocomong 2,tv,,210,0,[],[],['Kids'],['Olive Studio']
40695,Zou da Zou,music,,210,0,[],['Music'],['Kids'],[]
40785,Koala no Goodbye Song,music,,210,0,[],['Music'],['Kids'],[]
41114,Olga no Russia Gokouza,tv,,210,0,"['Comedy', 'Slice of Life']",[],[],['DLE']
42114,Million Doll: Otaku Go Kouza,special,,210,0,['Comedy'],[],[],['Asahi Production']
44545,Lalala Demacia Third Season,ona,,210,0,"['Action', 'Fantasy']",[],[],['Transcendence Picture']
45445,Moshi Juexing: Ruqin 2nd Season,ona,,210,0,"['Action', 'Sci-Fi']","['Mecha', 'Military']",[],[]
49798,Hero Beta,ona,,210,0,['Sci-Fi'],[],[],['Live2D Creative Studio']
51413,Rock'n Oyone,ona,,210,0,[],['Music'],[],['Studio Elle']
53047,Rou e Tian,movie,,210,0,"['Drama', 'Erotica', 'Horror']",['Gore'],[],[]
55529,Honto ni Atta! Reibai Sensei: Gyakushuu no Kurage.,special,,209,4,"['Comedy', 'Supernatural']",['School'],['Shounen'],['DLE']
43704,Tomato Confit,movie,,209,1,"['Comedy', 'Drama']",[],[],[]
24803,Tobidasu Ehon 3D,movie,,209,0,[],[],['Kids'],['Kachidoki Studio']
25607,Sekai no Fushigi Tanken Series,tv,,209,0,"['Adventure', 'Fantasy']",['Historical'],[],[]
26277,Minamoto no Yoritomo to Bushi no Yononaka,ova,,209,0,['Drama'],"['Historical', 'Samurai']",['Kids'],[]
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,ova,,209,0,['Drama'],['Educational'],['Kids'],[]
31465,Pichiko Dakyuubu USA-hen,special,,209,0,"['Comedy', 'Sports']",['Team Sports'],[],['DLE']
33773,Spy Penguin (ONA): White Christmas,ona,,209,0,"['Adventure', 'Fantasy']",[],[],['Next Media Animation']
33916,Wanwanwan Coin,ona,,209,0,['Comedy'],[],[],['DLE']
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,ova,,209,0,[],['Educational'],['Kids'],[]
36381,Ponta Monogatari,music,,209,0,['Supernatural'],['Music'],['Kids'],[]
37669,Taiyou to Tsuki no Kodomo-tachi,music,,209,0,[],['Music'],['Kids'],[]
38569,Tatakae! Dokan-kun: Gekitou-kun,tv,,209,0,['Comedy'],['Mecha'],[],['DLE']
38785,Kensaku to Enjin no Happy Birthday,ona,,209,0,[],[],['Kids'],[]
39528,Washimo 7th Season,tv,,209,0,"['Comedy', 'Sci-Fi', 'Slice of Life']",['School'],['Kids'],[]
40742,Hakken,music,,209,0,[],['Music'],[],['Onionskin']
41117,Gozonji! Kakuza Tousan,tv,,209,0,['Drama'],"['Historical', 'Parody', 'Racing']",[],[]
42332,Mengyou Dunhuang,ona,,209,0,"['Comedy', 'Fantasy']",['Historical'],[],['Painting Dream']
51095,AEON,movie,,209,0,['Avant Garde'],[],[],[]
51377,Keshin,music,,209,0,['Action'],['Music'],[],['Kamikaze Douga']
52470,Startliner,music,,209,0,[],"['Idols (Female)', 'Music']",[],['J.C.Staff']
52494,Bao Mu,movie,,209,0,['Suspense'],"['Adult Cast', 'Psychological']",[],[]
42513,Zhandouban Geji!,ona,,208,2,"['Comedy', 'Slice of Life']","['Idols (Female)', 'Music']",[],[]
42988,New Tribe,music,,208,2,['Avant Garde'],['Music'],[],[]
42271,Line,movie,,208,1,['Avant Garde'],[],[],[]
48904,Digital Tokoro-san,tv,,208,1,['Comedy'],[],[],['Polygon Pictures']
51755,Titipo Titipo 3,tv,,208,1,[],['Racing'],['Kids'],[]
27849,Nezumi-kun no Chokki,ova,,208,0,[],[],['Kids'],['Toei Animation']
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,ova,,208,0,['Drama'],['Educational'],['Kids'],[]
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,ova,,208,0,['Drama'],['Educational'],['Kids'],[]
30998,Yuujou no Kickoff,ova,,208,0,"['Drama', 'Sports']",[],['Kids'],[]
31464,Pichiko Dakyuubu,tv,,208,0,"['Comedy', 'Sports']",['Team Sports'],[],['DLE']
34224,Doubutsu Mura no Kodomo-tachi,movie,,208,0,['Slice of Life'],[],[],[]
37070,Hoshi to Niji to,music,,208,0,[],['Music'],['Kids'],[]
37536,Maware Troika,music,,208,0,[],['Music'],['Kids'],[]
37693,Oyashirazu,music,,208,0,[],['Music'],['Kids'],[]
38570,Tatakae! Dokan-kun: Robolympic-hen,tv,,208,0,['Comedy'],['Mecha'],[],['DLE']
39028,Komatsu Sakyo Anime Gekijou Specials,special,,208,0,"['Comedy', 'Sci-Fi']","['Parody', 'Space']",[],['Gainax']
39782,Family,music,,208,0,[],['Music'],['Kids'],[]
40439,Xiong Chumo: Bian Xing Ji,movie,,208,0,"['Adventure', 'Comedy']",[],[],[]
41904,Korakuen Yuuenchi: Luna Park,special,,208,0,[],[],[],['Studio 4°C']
54168,Egao no Hanataba,music,,208,0,[],['Music'],[],[]
54249,Code Geass: Hangyaku no Lelouch DVD Magazine: Omake Flash - Baba Theater,special,,208,0,['Comedy'],['Parody'],[],[]
45627,Victor Hyper Robot Compo CM's,special,,207,1,"['Fantasy', 'Sci-Fi']",[],[],['Gainax']
51602,Larva Island Movie,ona,,207,1,['Comedy'],['Gag Humor'],['Kids'],['TUBA']
28557,Yamete! Lighter Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,ova,,207,0,['Drama'],[],['Kids'],[]
29479,Tsunagaru Animal,special,,207,0,[],[],['Kids'],[]
30209,Naze,music,,207,0,[],['Music'],['Kids'],[]
34667,Kemy Tamheomdae,tv,,207,0,['Adventure'],[],['Kids'],[]
34701,Girls★Battle Aloe Megumi,tv,,207,0,"['Action', 'Comedy']",[],['Kids'],[]
35031,Aoi Meno Ningyou Monogatari,ova,,207,0,['Drama'],['Historical'],[],[]
35535,Kaiten Mokuba ni Boku to Neko,music,,207,0,[],['Music'],['Kids'],[]
35799,Miniforce,tv,,207,0,['Action'],"['Anthropomorphic', 'Mecha']",['Kids'],['SAMG Entertainment ']
36679,Kekkonshiki no Tori Movie,special,,207,0,[],['Music'],[],[]
38352,Sandwhichman Touhoku Ai Bottle,special,,207,0,['Comedy'],[],[],[]
